id,title_or_case,score_internal,before,delta,human_score,low_checks,evidence
R17:dir:pungun:all:book,R17,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R17:health:pungun:all:book,R17,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R18:work:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 8개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R18:money:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 8개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R18:love:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R18:people:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R18:dir:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R18:health:pungun:all:book,R18,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R19:work:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R19:money:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R19:love:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R19:people:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R19:dir:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R19:health:pungun:all:book,R19,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R20:work:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R20:money:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R20:love:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R20:people:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R20:dir:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R20:health:pungun:all:book,R20,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R21:work:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R21:money:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R21:love:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R21:people:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R21:dir:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R21:health:pungun:all:book,R21,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R22:work:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 8개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R22:money:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 8개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R22:love:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R22:people:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R22:dir:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R22:health:pungun:all:book,R22,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R23:work:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R23:money:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R23:love:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R23:people:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 8개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 12개
R23:dir:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 8개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R23:health:pungun:all:book,R23,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
R24:work:pungun:all:book,R24,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 9개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R24:money:pungun:all:book,R24,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 3개 중 접힌 근거 3개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 10개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 14개
R24:love:pungun:all:book,R24,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 2개 중 접힌 근거 2개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 7개 · 거절 반영 False / 서로 다른 행동 9개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 13개
